faceX,faceY,faceW,faceH,servoPitch,servoYaw
16,193,266,395,180,3.33
356,199,53,311,180,2.71
35,222,264,327,180,4.24
27,23,131,285,179.25,6.5200000000000005
217,453,154,128,180,6.78
484,230,201,123,180,4.140000000000001
460,425,94,144,180,2.2700000000000005
137,75,55,33,178.51,3.8300000000000005
109,130,248,325,179.03,4.7
77,408,66,150,180,6.800000000000001
611,271,162,32,180,3.0800000000000005
552,429,112,180,180,0.20000000000000062
576,71,329,159,179.1,0
218,478,149,294,180,0.28
415,9,154,53,177.95,0
295,98,250,257,177.81,0
296,128,353,155,177.46,0
519,56,68,62,175.93,0
132,33,86,170,174.71,1.45
214,119,167,128,174.14000000000001,1.68
119,366,188,119,175.99,2.75
435,131,334,62,175.21,0
101,249,30,49,175.54000000000002,2.04
52,157,283,230,175.86,3.31
347,65,353,316,175.69000000000003,1.2799999999999998
279,479,234,360,179.88000000000002,0.5199999999999998
463,306,271,78,180,0
565,160,96,356,180,0
203,249,227,42,180,0
399,266,33,203,180,0
464,111,278,256,180,0
180,56,73,126,178.79,1.04
597,452,339,93,180,0
377,121,70,156,179.59,0
478,311,154,319,180,0
436,380,46,305,180,0
598,228,341,394,180,0
431,206,379,389,180,0
120,118,204,284,180,0.98
567,41,148,234,179.18,0
414,280,340,148,180,0
486,166,147,101,179.76,0
143,364,33,110,180,1.61
567,54,205,69,178.48,0
73,36,38,391,178.39,2.2800000000000002
359,233,341,111,178.86999999999998,0.1900000000000004
246,12,219,193,177.54999999999998,0
28,43,209,148,176.32,1.8800000000000001
561,299,37,142,177.62,0
58,44,360,106,176.19,0.8200000000000001
169,310,292,395,178.85999999999999,0.8200000000000001
204,205,86,113,179.07,1.55
295,452,348,143,180,0.06000000000000005
414,314,116,391,180,0
593,60,215,333,179.86,0
59,222,44,305,180,2.39
358,422,387,86,180,0.08000000000000007
120,214,376,54,180,0.20000000000000007
366,213,284,241,180,0
495,78,193,391,180,0
321,212,355,93,180,0
473,120,225,118,179.39,0
150,395,145,257,180,0.98
413,460,137,38,180,0
136,310,282,55,180,0.43
628,435,271,239,180,0
447,111,304,151,179.46,0
68,0,365,273,178.42000000000002,0.7000000000000001
632,432,85,259,180,0
420,16,334,88,178.2,0
11,114,148,298,178.42999999999998,2.35
53,178,273,36,177.98999999999998,3.66
185,357,212,98,179.64999999999998,3.95
585,142,377,315,180,0
139,174,133,163,180,1.1500000000000001
257,207,239,183,180,0.5900000000000001
287,462,265,237,180,0
93,160,209,282,180,1.23
523,85,360,156,179.23,0
149,480,119,261,180,1.12
477,300,287,360,180,0
553,460,212,36,180,0
285,277,378,91,180,0
73,112,206,194,179.69,1.44
247,431,293,342,180,0.71
623,141,232,340,180,0
426,476,351,247,180,0
600,380,157,98,180,0
57,330,32,131,180,2.47
85,129,150,189,179.83,4.07
369,312,345,37,180,1.8600000000000003
220,142,250,196,180,1.6100000000000003
507,279,66,102,180,0
29,388,384,330,180,0.99
278,76,191,74,178.73,0.45999999999999996
193,88,220,114,177.78,0.63
514,193,244,121,177.91,0
17,108,77,115,177.16,2.65
229,213,112,157,177.67,3.0
361,157,203,395,178.80999999999997,1.58
356,204,99,75,178.80999999999997,0.7300000000000001
106,199,180,153,179.15999999999997,1.9700000000000002
283,172,77,305,179.99999999999997,1.9700000000000002
583,435,59,262,180,0
602,141,135,335,180,0
243,224,342,167,180,0
86,262,241,374,180,1.1400000000000001
466,411,90,66,180,0
55,203,168,107,180,1.81
26,77,193,31,178.52,3.79
207,278,220,65,179.22,3.79
382,87,346,158,178.48,1.44
249,309,317,301,180,0.57
66,315,198,395,180,2.12
422,310,377,47,180,0
471,225,64,387,180,0
300,214,56,149,180,0
285,405,378,152,180,0
72,100,369,160,179.4,0.64
159,160,375,250,179.85,0.38
460,135,312,101,179.29999999999998,0
300,411,297,258,180,0
43,73,324,106,178.86,1.1500000000000001
468,152,300,228,179.12,0
351,201,223,99,179.22,0
205,398,88,195,180,0.71
255,357,202,290,180,0.35
572,108,277,105,179.2,0
76,101,40,332,179.47,2.24
316,445,396,353,180,0.30000000000000027
520,461,389,115,180,0
277,447,331,34,180,0
479,372,140,190,180,0
374,317,62,372,180,0
402,136,43,173,179.82,0
332,476,305,181,180,0
359,453,253,54,180,0
453,109,278,309,180,0
28,37,262,294,179.44,1.61
49,478,283,131,180,2.91
476,218,153,272,180,0.5900000000000003
44,473,302,59,180,1.8400000000000003
112,53,253,88,178.57,2.66
391,1,209,373,178.04,0.9100000000000001
69,294,31,365,180,3.27
406,1,34,279,179.0,2.24
603,469,124,74,180,0
4,201,259,192,180,1.87
373,311,66,200,180,1.0100000000000002
488,106,258,308,180,0
571,452,186,362,180,0
411,266,202,84,180,0
73,26,395,168,178.7,0.5
503,277,250,117,179.64999999999998,0
581,181,388,330,180,0
601,324,300,159,180,0
243,72,166,51,178.57,0
407,337,67,146,180,0
94,246,201,351,180,1.26
102,363,348,145,180,1.7
268,157,124,128,179.81,1.5999999999999999
61,424,47,56,180,3.96
430,35,271,233,179.11,1.5099999999999998
417,435,344,210,180,0
173,223,236,194,180,0.29
447,248,354,306,180,0
117,39,109,315,179.56,1.49
214,109,48,280,179.65,2.31
301,456,37,204,180,2.31
5,47,303,225,179.19,3.95
463,58,312,319,178.96,0.96
429,54,56,232,178.26000000000002,0
606,438,205,64,180,0
173,220,105,164,180,0.9500000000000001
560,67,185,206,179.3,0
106,336,359,57,180,0.35000000000000003
419,157,297,301,180,0
367,252,314,397,180,0
352,434,263,226,180,0
302,347,392,42,180,0
230,128,45,56,179.16,0.68
267,42,238,158,177.97,0.020000000000000018
461,48,32,217,177.13,0
68,64,177,195,176.34,1.6400000000000001
113,450,327,388,180,2.08
231,65,248,298,179.74,1.73
19,228,282,334,180,3.33
143,304,353,212,180,3.33
13,231,101,221,180,5.9
339,452,300,286,180,4.210000000000001
175,79,58,209,179.43,5.370000000000001
140,178,284,397,180,5.750000000000001
456,346,102,157,180,3.880000000000001
288,157,193,297,180,3.2400000000000007
391,182,250,309,180,1.2800000000000007
23,233,210,209,180,3.2000000000000006
3,151,66,151,179.86,6.040000000000001
24,141,51,359,180,8.75
510,432,355,119,180,5.08
564,12,297,387,179.65,1.1600000000000001
564,28,241,286,178.96,0
92,220,133,63,179.07000000000002,1.62
75,207,328,130,179.39000000000001,2.43
197,191,282,247,180,2.25
8,76,168,283,179.77,4.53
126,462,171,221,180,5.62
586,301,42,275,180,2.75
192,118,151,130,179.43,3.2800000000000002
161,85,327,303,179.43,3.2800000000000002
354,168,254,378,180,1.6700000000000002
458,288,32,69,180,0.13000000000000012
493,447,323,356,180,0
608,364,292,83,180,0
527,452,265,256,180,0
177,342,52,361,180,1.17
452,90,289,168,179.34,0
162,47,96,229,178.55,1.1
327,122,330,319,178.96,0
140,443,395,242,180,0
605,383,321,149,180,0
471,152,110,323,180,0
250,86,348,257,179.74,0
398,384,311,30,180,0
211,67,233,386,180,0
110,1,395,246,178.84,0.13
3,135,232,30,177.94,2.14
621,311,36,126,179.28,0
511,225,189,212,180,0
272,148,146,174,180,0
364,135,368,291,180,0
471,158,306,36,179.36,0
267,106,389,332,179.68,0
368,285,107,156,180,0
23,118,95,375,180,2.5
111,245,169,279,180,3.75
212,253,273,329,180,3.4699999999999998
206,317,366,398,180,2.78
142,425,171,212,180,3.71
70,202,307,59,179.91,4.68
335,1,320,152,178.28,2.9299999999999997
160,316,146,84,179.46,3.8
133,183,326,89,179.33,4.04
196,376,143,67,180,4.57
381,20,377,360,179.6,2.08
139,343,398,301,180,1.9000000000000001
592,188,297,359,180,0
434,439,242,282,180,0
113,23,65,43,178.04,1.75
278,467,54,131,180,1.9
374,388,71,227,180,1.0099999999999998
553,234,74,138,180,0
213,153,266,357,180,0
95,13,376,169,178.57,0.37
38,380,339,82,180,1.5
571,392,284,34,180,0
563,337,58,33,180,0
436,442,191,267,180,0
484,465,260,75,180,0
619,397,389,147,180,0
492,305,280,299,180,0
482,388,36,121,180,0
520,114,398,224,179.86,0
556,156,298,88,179.46,0
121,400,337,381,180,0.31
313,324,382,353,180,0
200,210,230,158,180,0
136,117,244,272,180,0.62
565,203,393,60,179.93,0
129,84,373,234,179.54000000000002,0
612,454,239,379,180,0
146,419,87,142,180,1.31
106,259,379,195,180,1.56
585,266,246,108,180,0
227,234,378,191,180,0
359,93,368,196,179.51,0
424,60,120,349,179.45,0
394,478,354,352,180,0
28,73,302,184,179.25,1.41
303,101,313,357,179.64,0.019999999999999796
418,144,175,309,180,0
620,143,294,288,180,0
301,125,289,50,179.1,0
19,460,209,392,180,1.97
617,161,103,287,180,0
155,247,139,280,180,0.96
440,108,141,143,179.39,0
419,105,269,87,178.47,0
578,104,304,200,178.10999999999999,0
335,333,223,222,180,0
576,175,115,73,179.71,0
110,190,400,187,180,0.1
382,381,197,187,180,0
125,290,97,129,180,1.47
554,103,370,324,180,0
572,245,245,167,180,0
623,163,177,359,180,0
389,362,308,142,180,0
204,56,200,187,179.09,0.16
608,40,208,247,178.32,0
455,211,90,126,178.66,0
321,92,103,194,178.15,0
339,346,315,141,179.91,0
38,54,49,178,178.94,2.58
202,451,145,244,180,3.04
369,388,81,44,180,2.15
373,346,206,360,180,0.5899999999999999
621,162,301,144,179.94,0
407,128,77,270,180,0
464,404,105,332,180,0
348,265,308,222,180,0
437,193,91,183,180,0
15,18,188,259,179.07,2.11
548,158,204,188,179.19,0
255,196,231,98,179.19,0
394,223,327,220,180,0
97,471,350,185,180,0.48
343,327,103,35,180,0
430,210,281,96,180,0
32,156,273,353,180,1.52
452,400,187,301,180,0
571,397,159,143,180,0
599,298,50,67,180,0
628,9,41,73,178.05,0
107,17,92,359,177.61,1.67
379,78,147,64,176.31,0.34999999999999987
127,106,155,152,175.73,1.5099999999999998
615,201,358,287,176.76999999999998,0
184,256,140,386,178.85999999999999,0.66
479,34,64,392,178.76,0
360,82,160,300,178.67999999999998,0
600,132,263,65,177.92,0
425,35,50,43,176.07999999999998,0
514,352,115,100,177.7,0
533,201,147,148,178.04999999999998,0
285,395,278,33,179.76,0
585,366,153,175,180,0
100,301,106,167,180,1.67
575,158,283,100,179.68,0
516,443,63,190,180,0
505,105,59,345,180,0
326,136,125,400,180,0
287,455,232,329,180,0
353,147,125,331,180,0
617,396,287,39,180,0
500,376,113,49,180,0
18,99,116,350,180,2.44
375,69,317,232,179.45,0.31000000000000005
97,296,368,393,180,0.7000000000000001
410,336,155,334,180,0
164,109,151,149,179.43,0.81
45,40,345,168,178.27,1.84
89,285,185,205,179.74,3.2300000000000004
554,373,217,313,180,0
210,374,173,263,180,0.24
102,30,332,168,178.74,0.76
583,224,44,102,179.09,0
459,107,208,95,178.23,0
93,159,230,123,178.03,1.12
499,271,142,251,179.59,0
316,113,288,155,179.09,0
626,14,52,180,177.73,0
463,344,294,254,180,0
205,70,270,186,179.23,0
393,160,234,179,179.32,0
498,347,202,134,180,0
82,167,294,174,180,0.91
612,287,381,397,180,0
413,68,315,91,178.73,0
291,347,399,193,180,0
44,340,198,353,180,1.77
562,149,288,238,180,0
371,237,392,270,180,0
115,459,309,132,180,0.51
481,467,322,156,180,0
514,301,166,384,180,0
170,164,276,80,179.64,0.12
590,409,179,370,180,0
620,416,56,127,180,0
395,290,93,203,180,0
393,426,314,181,180,0
292,204,67,57,179.92,0
285,358,244,231,180,0
189,4,199,218,178.73,0.32
12,478,224,362,180,2.28
412,428,229,39,180,0.21999999999999975
499,142,192,159,179.81,0
160,351,40,206,180,1.4000000000000001
331,377,132,179,180,0.6300000000000001
547,278,91,162,180,0
92,318,42,201,180,2.07
498,447,107,261,180,0
116,105,381,48,178.89,0.14
106,374,294,75,180,0.81
248,120,54,98,179.29,1.26
432,258,131,68,179.81,0
130,207,267,265,180,0.5700000000000001
135,163,400,290,180,0.42000000000000004
160,43,356,307,179.56,0.24000000000000005
32,107,320,227,179.36,1.52
101,14,368,51,177.35000000000002,1.87
343,395,35,184,179.82000000000002,1.4700000000000002
68,103,237,108,178.99,2.8100000000000005
7,155,73,68,178.48000000000002,5.58
605,294,36,335,180,2.55
506,386,399,358,180,0
228,15,387,254,179.02,0
242,148,252,150,178.85000000000002,0
11,128,392,356,179.51000000000002,1.1300000000000001
295,125,37,306,179.89000000000001,1.2000000000000002
214,280,320,336,180,0.6600000000000001
288,377,383,251,180,0
337,59,396,224,179.31,0
640,271,218,295,180,0
42,57,108,363,180,2.24
293,83,78,172,179.29,2.12
540,356,170,71,180,0
464,264,198,249,180,0
564,174,145,54,179.61,0
537,462,44,218,180,0
296,270,61,263,180,0
167,372,61,233,180,1.23
471,341,272,93,180,0
493,428,63,339,180,0
168,145,111,103,179.56,0.97
123,389,67,331,180,2.6100000000000003
129,191,289,245,180,3.0800000000000005
173,366,257,88,180,3.2700000000000005
487,229,83,137,180,1.1900000000000004
212,272,104,369,180,1.7500000000000004
188,150,399,66,179.43,1.0800000000000005
119,220,86,169,180,2.6600000000000006
349,63,139,133,178.89,1.6800000000000006
199,466,246,117,180,1.6800000000000006
497,144,54,55,179.31,0
583,191,161,136,179.5,0
479,108,92,111,178.73,0
620,334,259,108,180,0
58,334,249,245,180,1.3800000000000001
338,165,54,89,179.69,0.9300000000000002
353,78,110,259,179.35999999999999,0.050000000000000155
104,249,34,97,179.92999999999998,2.04
536,392,109,31,180,0
415,270,194,398,180,0
230,10,362,119,178.29,0
40,189,53,162,178.59,2.54
24,345,271,203,180,4.15
366,259,207,217,180,2.66
35,90,85,368,180,5.09
323,192,122,363,180,4.45
24,411,315,360,180,5.84
44,161,96,371,180,8.120000000000001
323,234,396,314,180,6.110000000000001
437,245,116,387,180,4.360000000000001
581,258,147,147,180,1.0200000000000014
631,51,102,119,178.7,0
622,243,43,254,180,0
333,433,133,152,180,0
336,179,96,172,180,0
95,61,128,306,179.74,1.61
346,314,231,86,180,0.20000000000000018
243,86,92,134,179.13,0.5100000000000002
294,141,193,267,179.47,0
214,338,326,354,180,0
547,405,356,129,180,0
69,85,245,88,178.89,1.29
293,452,254,99,180,0.29000000000000004
138,293,67,170,180,1.78
303,324,239,296,180,0.76
333,162,103,68,179.56,0.12
634,444,269,307,180,0
454,10,387,180,178.6,0
213,333,187,178,180,0.14
18,249,146,192,180,2.43
439,298,129,287,180,0.6000000000000001
637,67,144,153,179.03,0
318,394,260,195,180,0
444,374,50,222,180,0
434,26,315,310,179.41,0
431,156,247,384,180,0
466,270,139,188,180,0
342,447,115,314,180,0
638,28,41,353,179.64,0
459,3,187,141,177.97,0
335,357,345,336,180,0
129,294,201,344,180,0.91
483,279,250,265,180,0
231,213,167,373,180,0.06
569,45,48,49,178.29,0
175,136,376,125,177.87,0
407,77,241,235,177.41,0
151,403,217,278,180,0.61
124,272,184,64,180,1.65
162,14,151,373,179.6,2.48
471,68,55,342,179.6,0.7
509,181,327,200,180,0
12,113,233,273,180,1.92
476,396,131,124,180,0
369,182,349,209,180,0
263,253,123,296,180,0
352,368,329,245,180,0
48,219,155,169,180,1.95
119,44,362,290,179.49,2.15
574,411,270,394,180,0
583,320,126,231,180,0
513,370,279,181,180,0
524,467,222,180,180,0
372,343,393,349,180,0
94,329,332,190,180,0.6
412,314,394,201,180,0
274,95,349,73,178.91,0
467,19,195,348,178.44,0
214,54,69,48,176.82,0.72
215,453,317,104,179.47,0.18999999999999995
418,321,122,109,180,0
506,236,281,101,180,0
611,377,267,321,180,0
199,265,399,124,180,0
573,391,36,291,180,0
329,350,293,316,180,0
143,148,206,264,180,0.74
455,299,37,235,180,0
611,92,225,59,178.81,0
516,186,215,260,179.57,0
101,301,316,358,180,0.61
435,228,144,79,180,0
177,241,144,270,180,0.71
590,412,256,398,180,0
133,384,282,142,180,0.46
56,263,343,288,180,1.3900000000000001
358,226,360,109,180,0
326,245,319,328,180,0
603,102,238,122,179.23,0
470,373,105,34,180,0
585,269,112,278,180,0
323,218,301,251,180,0
104,323,172,264,180,1.3
228,80,240,60,178.7,1.02
124,403,359,345,180,1.19
37,210,251,320,180,2.77
630,269,43,247,180,0
407,72,307,132,178.98,0
604,28,110,203,177.86999999999998,0
2,174,295,75,177.57999999999998,1.71
124,307,73,289,179.69,3.31
216,441,386,74,180,2.42
114,260,169,386,180,3.6399999999999997
247,375,186,379,180,3.4399999999999995
15,11,360,383,179.62,4.6899999999999995
625,469,152,70,180,0.8799999999999994
78,317,99,327,180,2.8099999999999996
528,379,236,43,180,0
327,63,348,113,178.79,0
296,163,371,262,179.32999999999998,0
54,232,265,139,179.94,1.34
166,162,244,121,179.76,1.6600000000000001
367,390,144,114,180,0.4700000000000002
592,70,51,104,178.82,0
42,163,91,163,178.82,2.33
347,437,275,151,180,0.69
436,79,329,263,179.7,0
265,408,280,190,180,0
321,27,343,243,179.08,0
356,427,59,278,180,0
616,335,289,141,180,0
102,316,183,124,180,1.27
328,388,134,69,180,0.52
199,384,105,172,180,1.21
182,2,276,137,178.3,1.21
301,163,139,242,178.74,0.71
257,249,252,253,180,0.07999999999999996
200,457,62,191,180,0.97
12,286,78,327,180,3.66
123,83,220,357,180,4.53
385,352,33,180,180,3.72
482,297,369,339,180,0.26000000000000023
373,48,234,262,179.39,0
491,26,381,320,178.85,0
554,60,49,164,177.87,0
588,169,338,41,177.36,0
555,87,188,65,176.15,0
169,438,221,362,179.94,0.41000000000000003
330,321,327,350,180,0
560,20,131,149,178.54,0
187,193,100,396,180,0.8300000000000001
262,470,68,292,180,1.07
224,231,371,395,180,0.18000000000000005
138,64,286,65,178.56,0.5700000000000001
168,470,127,120,180,1.46
97,201,366,313,180,1.8599999999999999
589,135,397,386,180,0
591,245,270,107,180,0
24,252,222,364,180,1.85
64,340,335,42,180,2.74
12,442,223,135,180,4.71
126,18,350,104,178.3,4.9
607,66,134,217,177.64000000000001,1.3600000000000003
287,55,379,130,176.44000000000003,0
138,133,378,275,176.74000000000004,0
495,137,167,154,176.48000000000005,0
375,41,94,255,175.76000000000005,0
578,139,361,236,175.93000000000004,0
445,297,103,140,177.20000000000005,0
503,46,355,366,177.09000000000003,0
382,253,331,173,178.08000000000004,0
583,19,244,311,177.42000000000004,0
154,36,111,314,176.95000000000005,1.11
426,70,342,65,175.57000000000005,0
46,191,301,259,176.37000000000006,1.24
432,375,73,174,178.59000000000006,0
48,228,139,64,178.79000000000005,2.0300000000000002
430,114,327,85,177.95000000000005,0
50,239,267,257,179.22000000000006,1.37
470,300,322,263,180,0
130,156,400,159,180,0
93,24,116,200,178.84,1.69
146,111,312,105,178.07,1.8699999999999999
520,34,65,255,177.28,0
257,247,362,52,177.61,0
601,353,95,110,179.29000000000002,0
50,289,378,164,180,0.81
477,172,231,250,180,0
564,428,115,140,180,0
325,388,357,92,180,0
541,26,290,393,179.82,0
482,458,373,149,180,0
548,358,178,323,180,0
185,221,353,286,180,0
601,28,228,61,178.18,0
238,259,224,279,179.76000000000002,0
24,373,54,351,180,2.69
535,163,144,312,180,0
584,11,34,364,179.53,0
7,77,181,308,179.44,2.23
474,283,336,294,180,0
154,316,372,138,180,0
522,79,69,105,178.91,0
352,71,131,102,177.73,0
187,187,201,105,177.73,0.33
77,82,328,324,177.73,1.12
606,97,361,142,177.01,0
272,92,311,122,176.14,0
294,289,169,353,178.39,0
546,417,187,397,180,0
24,203,37,91,180,2.7800000000000002
554,202,153,61,179.92,0
144,242,280,194,180,0.36
134,322,290,126,180,0.77
134,134,91,314,180,2.1799999999999997
75,300,298,354,180,3.1399999999999997
533,85,261,75,178.82,0
500,426,170,334,180,0
44,203,198,181,180,1.77
559,334,202,301,180,0
427,224,36,190,180,0
223,348,199,350,180,0
100,357,121,152,180,1.6
311,426,60,298,180,1.3900000000000001
611,423,267,205,180,0
266,95,114,248,179.79,0
93,429,228,207,180,1.1300000000000001
400,78,129,77,178.76,0
264,157,291,97,178.41,0
471,138,114,353,179.15,0
113,318,395,146,180,0.1
106,288,386,337,180,0.31
184,289,254,198,180,0.4
45,140,283,148,179.74,1.7400000000000002
85,253,38,111,180,3.9000000000000004
336,73,85,348,180,3.3200000000000003
612,183,351,333,180,0
546,253,273,124,180,0
480,144,332,97,179.52,0
33,142,257,286,179.97,1.59
370,375,331,41,180,0
9,15,70,177,178.63,2.7600000000000002
397,158,107,338,179.5,1.4600000000000002
198,130,172,57,178.68,1.8200000000000003
334,160,121,376,179.76000000000002,1.0800000000000003
250,404,359,284,180,0
156,404,116,307,180,1.06
474,345,63,64,180,0
429,270,91,347,180,0
585,473,216,127,180,0
460,40,351,221,179.1,0
154,304,207,107,180,0.63
549,255,293,163,180,0
170,127,270,265,180,0.15
522,360,38,362,180,0
162,124,328,359,180,0
594,475,377,185,180,0
538,309,335,166,180,0
352,130,224,249,180,0
323,50,275,349,179.84,0
378,135,361,372,180,0
365,362,225,53,180,0
385,144,307,317,180,0
480,420,312,176,180,0
18,153,165,115,179.7,2.2
288,322,42,233,180,2.31
255,131,207,236,180,1.9300000000000002
388,265,71,263,180,0.9000000000000001
278,242,398,109,180,0
596,45,146,166,178.88,0
474,444,150,265,180,0
265,149,348,216,180,0
352,405,93,138,180,0
359,36,64,182,178.87,0
572,480,214,163,180,0
59,16,274,326,179.39,1.24
542,114,200,231,179.27999999999997,0
208,237,139,288,180,0.43
126,351,133,207,180,1.71
437,476,51,293,180,0.29000000000000004
463,453,167,135,180,0
205,341,222,334,180,0
122,43,144,380,179.93,1.26
523,369,176,148,180,0
149,460,367,274,180,0
